gameid,gamedate,home_teamid,away_teamid,home_win,away_win,home_points,away_points,home_opponentscore,away_opponentscore,home_assists,away_assists,home_blocks,away_blocks,home_steals,away_steals,home_fieldgoalsattempted,away_fieldgoalsattempted,home_fieldgoalspercentage,away_fieldgoalspercentage,home_threepointersattempted,away_threepointersattempted,home_threepointerspercentage,away_threepointerspercentage,home_freethrowsattempted,away_freethrowsattempted,home_freethrowspercentage,away_freethrowspercentage,home_reboundstotal,away_reboundstotal,home_foulspersonal,away_foulspersonal,home_turnovers,away_turnovers,home_game_number,away_game_number,home_win_avg_prev5,away_win_avg_prev5,home_points_avg_prev5,away_points_avg_prev5,home_opponent_points_avg_prev5,away_opponent_points_avg_prev5,home_assists_avg_prev5,away_assists_avg_prev5,home_blocks_avg_prev5,away_blocks_avg_prev5,home_steals_avg_prev5,away_steals_avg_prev5,home_fieldgoalsattempted_avg_prev5,away_fieldgoalsattempted_avg_prev5,home_fieldgoalspercentage_avg_prev5,away_fieldgoalspercentage_avg_prev5,home_threepointersattempted_avg_prev5,away_threepointersattempted_avg_prev5,home_threepointerspercentage_avg_prev5,away_threepointerspercentage_avg_prev5,home_freethrowsattempted_avg_prev5,away_freethrowsattempted_avg_prev5,home_freethrowspercentage_avg_prev5,away_freethrowspercentage_avg_prev5,home_reboundstotal_avg_prev5,away_reboundstotal_avg_prev5,home_foulspersonal_avg_prev5,away_foulspersonal_avg_prev5,home_turnovers_avg_prev5,away_turnovers_avg_prev5
22100844,2022-02-11,1610612762,1610612753,true,false,114,99,99,114,22,23,5,5,15,12,89,84,0.449,0.44,41,35,0.317,0.371,24,16,0.875,0.75,50,40,14,15,16,18,32,34,0.8,0.4,110.8,109.8,100,114,23.8,27.6,5.6,4.2,6,6.2,86.4,89,0.4726,0.4702,39.2,34.6,0.3342,0.3912,20.6,15.4,0.7853999999999999,0.7857999999999999,45.4,43.6,19.6,20.4,13.2,12.8
22100838,2022-02-11,1610612765,1610612766,false,true,119,141,141,119,32,36,6,2,10,13,102,97,0.471,0.557,35,42,0.343,0.429,18,23,0.611,0.652,45,51,20,22,18,18,30,33,0.2,0.6,106.6,117.2,115.6,110.6,23.8,26,4.8,3.8,5.2,8,92.8,86.8,0.4306,0.48019999999999996,33,38.8,0.30920000000000003,0.385,21.6,24.8,0.8038000000000001,0.7329999999999999,44.8,41,24.6,20,13,13
22100841,2022-02-11,1610612737,1610612759,false,true,121,136,136,121,28,37,5,4,10,11,103,90,0.456,0.556,43,32,0.326,0.563,15,21,0.867,0.857,49,41,18,21,14,14,31,29,0.8,0.2,118.8,110.2,109.2,111.2,27.8,28.2,4.8,5.4,7.4,8.2,85.6,100.4,0.5206000000000001,0.44980000000000003,33.4,32.6,0.42000000000000004,0.32999999999999996,21.2,11.6,0.7415999999999999,0.8094000000000001,43.6,45,21.8,18.2,14,12.4
22100840,2022-02-11,1610612755,1610612760,true,false,100,87,87,100,19,21,10,8,7,6,93,90,0.387,0.389,26,35,0.269,0.171,26,12,0.808,0.917,55,52,16,21,11,16,29,29,0.6,0.4,108.4,100.8,105.4,107,26.2,21.6,5.6,4,6.6,7.8,86.4,88.6,0.48319999999999996,0.421,31,38.8,0.3692,0.33640000000000003,17.8,18.6,0.7798,0.7083999999999999,42.2,47.2,19.2,19.8,14.6,15.2
22100839,2022-02-11,1610612754,1610612739,false,true,113,120,120,113,25,20,4,7,9,12,89,81,0.472,0.531,38,24,0.474,0.375,16,30,0.688,0.833,38,32,25,16,23,13,31,32,0.2,0.4,115,104.4,125.4,110,26.8,25.8,3.8,3.6,6.2,6.4,93.6,83.2,0.4668,0.471,33,30.4,0.3922,0.341,19.2,23.8,0.7817999999999999,0.6796000000000001,43.2,43,20.2,18.4,13,13.6
22100842,2022-02-11,1610612738,1610612743,true,false,108,102,102,108,24,23,8,6,13,7,96,90,0.396,0.433,37,44,0.27,0.25,30,18,0.733,0.722,54,52,20,22,12,21,31,34,0.6,0.6,114,119,98.8,112.2,27.8,29.2,5.4,4,7.8,7.4,88.2,85.4,0.483,0.5065999999999999,41.2,36.8,0.363,0.40540000000000004,17.4,20.4,0.8089999999999999,0.8298,46.6,43.4,18.4,19,13.2,14
22100843,2022-02-11,1610612741,1610612750,true,false,134,122,122,134,32,32,3,4,6,7,87,96,0.632,0.5,31,40,0.452,0.325,13,16,0.769,0.813,43,32,15,12,15,9,31,33,0.6,0.4,119.8,124,116.4,124.2,26.4,26.6,3.2,4.6,5.4,8.4,87,94.8,0.5147999999999999,0.4734,28,41.4,0.3392,0.375,24,23.4,0.8550000000000001,0.8049999999999999,43.2,40.8,18,20.8,9.8,10.8
22100852,2022-02-12,1610612741,1610612760,true,false,106,101,101,106,20,22,3,10,6,8,89,88,0.449,0.386,25,36,0.28,0.306,23,30,0.826,0.733,57,43,19,15,13,8,32,30,0.6,0.4,124.4,98.6,119.8,102.8,26.4,21.8,3.6,5.2,6.2,7.8,87.6,87,0.5316,0.4231999999999999,29,37,0.3758,0.316,23.4,18,0.8587999999999999,0.7318,42.8,47.2,16.6,19.8,9.8,16
22100854,2022-02-12,1610612744,1610612747,true,false,117,115,115,117,24,25,3,6,4,5,90,88,0.444,0.466,38,27,0.316,0.407,34,33,0.735,0.667,50,48,24,24,9,9,34,30,0.8,0,120.8,107.4,108.6,113.8,28,23,4.2,5.4,7.8,6.4,89.4,85.6,0.5000000000000001,0.4774,42.2,34,0.4196,0.3698,18,20.4,0.8135999999999999,0.6766,47.6,41.2,21.2,18.2,13.8,14.2
22100851,2022-02-12,1610612748,1610612751,true,false,115,111,111,115,20,16,1,2,6,12,82,93,0.5,0.452,29,40,0.345,0.3,29,22,0.793,0.682,52,41,21,27,15,8,28,32,0.8,0,113.6,106,106.6,119,27.8,23,4.2,5.4,9.4,7.6,86,87,0.4673999999999999,0.4548,37.8,33.8,0.3982,0.36160000000000003,22.8,19.2,0.8384,0.7622,46.4,38.6,23.6,19,18.8,11
22100849,2022-02-12,1610612755,1610612739,true,false,103,93,93,103,24,21,5,3,13,3,79,77,0.481,0.468,22,24,0.455,0.333,21,15,0.81,0.867,40,34,21,16,13,17,30,33,0.6,0.4,107.4,107,105.4,112.2,24,24.2,6.6,4.2,6.4,7.6,88.6,82,0.4606,0.4852,29.2,28.2,0.34879999999999994,0.3646,19.6,24.8,0.8238,0.7022,45,42,19.6,19,13.8,14.4
22100846,2022-02-12,1610612766,1610612763,false,true,118,125,125,118,28,31,6,8,7,11,97,96,0.402,0.49,45,33,0.311,0.333,33,33,0.788,0.606,53,57,29,26,17,17,29,32,0,0.8,97.4,124.8,111.6,112.4,25.6,27.4,2.8,5.8,7.8,9.2,92.8,98.2,0.393,0.4772,39.2,32.2,0.2732,0.3494,18.8,28.2,0.756,0.7045999999999999,45.4,53,18.2,19,13,11.8
22100847,2022-02-12,1610612764,1610612758,false,true,110,123,123,110,26,27,3,2,11,4,88,76,0.466,0.566,38,28,0.342,0.429,21,29,0.714,0.862,32,42,19,20,10,14,31,28,0.2,0,99,98,112,118.8,22.6,23,4.4,4.2,7.4,8.2,84.6,87.2,0.42539999999999994,0.4236,29.4,35.4,0.2714,0.29379999999999995,23.2,19.8,0.8408000000000001,0.7292,42.4,38.2,19.2,18.8,12.8,13.8
22100855,2022-02-12,1610612756,1610612753,true,false,132,105,105,132,40,25,2,2,8,2,105,87,0.524,0.425,34,41,0.441,0.366,10,24,0.7,0.667,52,44,19,9,7,15,31,35,1,0.4,123.2,111.2,112.2,115.2,31.2,29,3.6,4.6,7.6,7.2,89.2,90.4,0.5204000000000001,0.462,33.6,36.4,0.3746,0.41159999999999997,24.8,15.4,0.6972,0.7982,45.2,44.2,18.4,18.2,11.6,13
22100845,2022-02-12,1610612757,1610612752,true,false,112,103,103,112,29,19,2,6,3,6,84,81,0.476,0.383,40,39,0.375,0.308,20,34,0.85,0.853,51,41,26,24,17,13,34,30,0.2,0.2,103,111.6,116.6,120.8,23.4,22.4,3.8,3.4,8.2,6.8,89.6,93.6,0.44279999999999997,0.42400000000000004,37.2,38,0.29259999999999997,0.3238,19.2,28.8,0.6923999999999999,0.7078,44,49.8,16.8,23,12.2,13.6
22100850,2022-02-12,1610612761,1610612743,false,true,109,110,110,109,22,28,1,3,11,5,88,84,0.489,0.464,34,37,0.353,0.378,17,21,0.647,0.857,35,50,19,16,7,18,31,35,0.8,0.4,118.4,114.6,113.4,110.2,26.8,28.4,5.4,4.8,9.4,7.2,91,85.6,0.47919999999999996,0.49879999999999997,35.4,38.4,0.457,0.372,21.8,18.6,0.782,0.7889999999999999,46.2,44.2,19.8,19.2,15.4,15.6
22100853,2022-02-12,1610612742,1610612746,false,true,97,99,99,97,16,23,0,4,4,7,85,82,0.412,0.524,39,22,0.385,0.318,19,11,0.632,0.545,44,42,17,20,14,14,33,30,0.8,0.2,110.4,111.8,100.6,116,23.6,23.8,4.2,4.6,8.4,7.2,85.6,88.4,0.47059999999999996,0.47380000000000005,37.6,32.2,0.3794,0.34740000000000004,19.2,22.6,0.8214,0.7754,43,41.8,21,20.2,13.6,13.6
22100848,2022-02-12,1610612740,1610612759,false,true,114,124,124,114,22,26,4,5,2,9,87,93,0.494,0.505,32,37,0.344,0.378,20,19,0.85,0.842,46,34,19,19,15,5,28,30,0.4,0.4,105.2,113.6,109,111.2,22.8,29,4.8,4.6,9.4,8,85,97,0.4486,0.475,33.8,32.6,0.223,0.3614,24.6,12.2,0.8716000000000002,0.8251999999999999,42,44.4,21.4,18.6,15.2,12.2
22100857,2022-02-13,1610612754,1610612750,false,true,120,129,129,120,28,23,6,8,5,8,102,84,0.441,0.512,45,34,0.289,0.529,22,28,0.773,0.893,54,38,21,25,13,14,32,34,0.2,0.4,118.8,125.4,127,126.2,27.8,28.6,3.2,4.6,6.2,7.8,93.8,95,0.484,0.485,32,40.6,0.4266,0.3946,18.8,21.2,0.775,0.8119999999999999,42.4,39,21.2,20.2,15.2,10.8
22100856,2022-02-13,1610612738,1610612737,true,false,105,95,95,105,21,18,6,3,5,6,85,93,0.424,0.366,38,38,0.289,0.316,27,15,0.815,1,54,48,15,22,12,13,32,29,0.8,0.2,115.2,106.4,97,109.8,27.2,23.6,6.4,4.4,8.8,8.6,89.4,86.6,0.4756,0.44719999999999993,39.4,31.4,0.35619999999999996,0.317,20.8,22,0.8018000000000001,0.8603999999999999,49.8,41.6,18.4,19.4,12.8,12
22100859,2022-02-14,1610612751,1610612758,true,false,109,85,85,109,25,12,5,4,7,8,84,90,0.512,0.344,26,35,0.346,0.257,15,18,0.933,0.778,49,43,22,17,18,18,29,29,0.2,0.2,106.8,107.6,118.2,115.2,22.8,25.4,5,3,5.8,7.6,91.4,83.4,0.4518,0.4758,30.2,34.4,0.32280000000000003,0.3432,20,22.6,0.7372,0.755,45.2,37.6,19,20,14.6,14.2
22100860,2022-02-14,1610612752,1610612760,false,true,123,127,127,123,28,28,12,1,8,9,108,96,0.417,0.5,50,34,0.3,0.382,22,27,0.818,0.667,56,46,25,19,14,11,32,31,0.4,0.4,107,101.4,106.4,105.2,23.2,23,6.2,6.6,7,6.6,83.2,87.6,0.44020000000000004,0.42279999999999995,36.6,36,0.34019999999999995,0.31860000000000005,28.6,20.8,0.7596,0.7658,47.8,47.6,22.4,17.2,15.6,14.6
22100864,2022-02-14,1610612743,1610612753,true,false,121,111,111,121,25,24,2,5,7,16,88,91,0.477,0.44,40,39,0.4,0.282,23,23,0.913,0.87,52,42,18,19,23,15,27,36,0.6,0.4,119.2,110.2,113,117,30.6,28.8,2.8,4.2,7,6.8,86.6,89.8,0.5004,0.4582,35.8,37.6,0.387,0.382,23,17,0.8084,0.7816000000000001,41.8,44.4,21,16.2,13,13.8
22100863,2022-02-14,1610612740,1610612761,true,false,120,90,90,120,36,8,7,3,4,7,77,95,0.584,0.305,35,34,0.457,0.235,16,31,0.875,0.774,47,44,24,14,14,8,29,30,0.2,1,104.6,120.4,111.2,107.8,22.6,22.6,4.8,5.8,8.4,10.4,84.8,93,0.4542,0.4822000000000001,34.2,38,0.25179999999999997,0.4082,22.4,20,0.8545999999999999,0.7914000000000001,42.2,45.8,20.8,20.2,15.8,14.2
22100866,2022-02-14,1610612746,1610612744,true,false,119,104,104,119,25,23,3,3,6,7,85,86,0.565,0.453,34,41,0.441,0.39,15,13,0.533,0.769,43,38,18,18,12,14,33,29,0.8,0.6,111.2,108,111.6,111.2,26.8,24,4.6,4,7,9.2,88.6,83.6,0.47319999999999995,0.44700000000000006,35.8,42.8,0.3964,0.3782,16.4,20.8,0.7901999999999999,0.8230000000000001,40.4,41.8,20,19.2,11,14.8
22100862,2022-02-14,1610612749,1610612757,false,true,107,122,122,107,18,30,3,6,8,8,89,99,0.427,0.455,41,43,0.317,0.419,24,19,0.75,0.737,43,58,18,19,13,14,31,28,0.8,0.4,112.4,106,111.8,108.4,23,23,1.8,4.6,7.8,8,87.6,85.6,0.46319999999999995,0.47840000000000005,36.8,38,0.3338,0.39559999999999995,23,15.2,0.8161999999999999,0.6576000000000001,43.8,42.6,16.4,20.2,10.4,15.4
22100858,2022-02-14,1610612764,1610612765,true,false,103,94,94,103,21,19,3,3,8,7,85,85,0.471,0.376,29,23,0.31,0.348,18,27,0.778,0.815,45,44,16,19,15,12,32,31,0.2,0,103.6,101.2,113.4,116.2,23.8,24.2,3.8,5.8,8,6.2,83.6,86.2,0.4476,0.433,30.2,30.4,0.2928,0.3344,24.2,22.6,0.8210000000000001,0.7484000000000001,40,41.4,20.2,24.6,13.4,13.8
22100865,2022-02-14,1610612762,1610612745,true,false,135,101,101,135,34,23,5,4,6,5,89,83,0.551,0.422,40,37,0.45,0.324,22,28,0.864,0.679,53,33,22,20,13,12,33,32,1,0.4,114.2,108,98.8,113.8,24.2,21,5.8,3.6,7.8,7.4,88.4,86,0.47640000000000005,0.43979999999999997,41.4,39,0.3176,0.36360000000000003,20.8,24.2,0.8126,0.7654,47.6,42.4,16.8,19.2,13.2,16.8
22100861,2022-02-14,1610612741,1610612759,true,false,120,109,109,120,25,28,3,2,3,9,88,92,0.523,0.478,24,20,0.417,0.3,21,21,0.857,0.714,53,33,19,15,16,7,33,31,0.6,0.6,119.6,119.2,116.8,111.8,23.2,30.4,3.6,4.2,5.4,8.4,87.4,96.6,0.5102,0.49379999999999996,27.6,34.2,0.35059999999999997,0.3818,24.4,13,0.8352,0.8601999999999999,45.4,42.6,17.2,18.8,11,11.2
22100869,2022-02-15,1610612755,1610612738,false,true,87,135,135,87,17,28,2,10,7,2,80,82,0.288,0.561,32,45,0.25,0.556,39,22,0.846,0.818,40,51,17,25,9,11,31,31,0.6,0.8,107.4,108.6,103.8,94.4,24,26,7,7.6,7.4,6,90.4,87.8,0.454,0.46699999999999997,27.6,38.2,0.3598,0.29779999999999995,18.6,18.6,0.8396000000000001,0.8002,45.8,51.4,20.4,18.4,12.8,15.4
22100867,2022-02-15,1610612737,1610612739,true,false,124,116,116,124,25,30,4,3,9,8,80,88,0.538,0.511,33,41,0.424,0.39,27,12,0.889,0.833,35,39,18,23,11,13,32,34,0.6,0.4,121.4,104.8,118,109.4,29.6,23,3.6,4,7.4,6.8,88.4,82,0.5196,0.475,35.8,27.6,0.40780000000000005,0.36460000000000004,20.2,23.4,0.775,0.7392000000000001,44.8,41.2,21.2,19.2,14.4,14.8
22100872,2022-02-15,1610612740,1610612763,false,true,109,121,121,109,20,29,5,3,7,10,88,94,0.5,0.5,26,34,0.154,0.294,20,27,0.85,0.63,34,49,23,24,15,13,30,33,0.4,0.8,107.6,126.2,106,114,25.2,28.8,5.4,5.6,6.4,9.6,82.2,99.4,0.49319999999999997,0.47300000000000003,34.4,34.2,0.3138,0.3552,19,29.6,0.8478000000000001,0.6796,43,55.6,21.8,20.6,16,12.6
22100871,2022-02-15,1610612750,1610612766,true,false,126,120,120,126,29,31,8,7,10,9,109,102,0.394,0.412,55,33,0.236,0.242,43,37,0.628,0.757,58,62,26,30,14,14,28,34,1,0.6,125.8,126,110,117,30.2,28.6,6.8,3.8,8.8,9.4,91.2,89,0.5050000000000001,0.5078,37.4,39.4,0.42460000000000003,0.399,23,26,0.7784,0.7340000000000001,45.4,43.4,18.6,21.6,12.2,15.2
22100868,2022-02-15,1610612748,1610612742,false,true,99,107,107,99,19,27,2,7,1,5,84,76,0.417,0.447,27,41,0.259,0.439,27,33,0.815,0.636,48,38,23,26,12,9,29,29,0.8,0.4,115.8,105.8,110.4,109,27,24,3.2,3.4,8.2,7.6,86.4,85.8,0.47479999999999994,0.4608,36.6,36.6,0.3986,0.3162,23.6,19.4,0.8530000000000001,0.7712000000000001,48.2,43,24.8,18.8,18.6,13.2
22100873,2022-02-15,1610612756,1610612746,true,false,103,96,96,103,30,26,4,9,9,11,90,97,0.489,0.412,25,35,0.32,0.286,10,9,0.7,0.667,52,46,12,12,17,14,32,31,1,0.4,126.6,108.8,111.4,111.2,33.6,24,3,4.8,7.2,7.2,90.4,86.4,0.5302,0.4894,33.2,29.6,0.3906,0.35960000000000003,23.8,18.4,0.7305999999999999,0.7405999999999999,45.4,42.8,18.8,20,10.2,13.8
22100870,2022-02-15,1610612749,1610612754,true,false,128,119,119,128,28,32,0,2,7,8,86,93,0.558,0.505,29,41,0.345,0.415,30,19,0.733,0.421,47,41,17,23,15,12,32,31,0.6,0.2,115,105.6,118.2,118,22.6,23,1.8,5.2,8.8,5.6,87.8,89.8,0.47139999999999993,0.41600000000000004,38.8,36,0.3584,0.32,22.2,25.4,0.8234,0.7534,41.8,47.6,16.6,22.2,11.4,16.2
22100884,2022-02-16,1610612747,1610612762,true,false,106,101,101,106,24,17,7,6,9,11,86,79,0.477,0.468,36,33,0.278,0.333,22,19,0.636,0.842,44,41,18,22,12,13,34,29,0.6,0,108.4,102.2,109.2,111,24,19.4,6.4,3.6,6.8,8.4,88.2,82.2,0.4596,0.43079999999999996,33.4,39.6,0.31320000000000003,0.35439999999999994,26.4,22.2,0.641,0.7908000000000001,47.2,41.6,19.6,17.8,14,16
22100874,2022-02-16,1610612753,1610612737,false,true,109,130,130,109,23,23,5,6,3,7,98,90,0.429,0.5,41,33,0.317,0.545,13,28,0.923,0.786,45,47,19,20,13,11,28,30,0.4,0.2,105.8,106.8,114.6,109.6,25.4,23.4,3.6,4.6,6.4,8.6,84.4,89.6,0.44980000000000003,0.4306,33.6,33.8,0.3214,0.3264,22.8,21.2,0.8379999999999999,0.892,40.8,43.4,19.4,21,14.8,12
22100882,2022-02-16,1610612756,1610612745,true,false,124,121,121,124,27,23,7,5,10,5,86,97,0.512,0.433,24,44,0.292,0.295,36,28,0.806,0.857,42,49,20,27,11,16,33,33,1,0.2,120.4,104.6,105.8,118.4,32.4,21.2,3.4,3.8,8.2,7.2,91.6,87.4,0.5256000000000001,0.41640000000000005,30.4,38.4,0.352,0.3484,18.4,25,0.7192000000000001,0.7346,46,39.6,16.8,19.2,11.2,14.6
22100879,2022-02-16,1610612763,1610612757,false,true,119,123,123,119,20,23,7,5,10,6,85,85,0.435,0.506,30,32,0.367,0.406,42,32,0.81,0.75,39,43,26,27,10,12,33,29,0.8,0.4,114.6,107.6,106.2,108.8,25,22.8,7.2,4.4,10.2,8,93.2,88.4,0.48580000000000007,0.4635999999999999,27.2,40.2,0.3564,0.3668,18.8,16.4,0.7804,0.7125999999999999,49.2,44.8,17.4,20.6,14,13.8
22100877,2022-02-16,1610612752,1610612751,false,true,106,111,111,106,22,21,9,1,7,5,85,98,0.435,0.439,43,34,0.372,0.324,18,23,0.889,0.609,44,51,17,16,10,9,33,33,0.4,0,109.6,106,109.4,117.8,24.6,21.2,7.2,5.6,7.4,8.6,88.8,89.4,0.43099999999999994,0.44639999999999996,39,33.8,0.337,0.3416,26.4,19.4,0.7778,0.7557999999999999,50.2,40.2,21.4,19,14.8,10.2
22100876,2022-02-16,1610612754,1610612764,true,false,113,108,108,113,30,25,6,3,9,7,83,91,0.542,0.429,20,37,0.2,0.459,29,16,0.655,0.813,40,44,14,20,11,13,33,29,0.2,0.4,117.6,104.6,121.2,112,26.8,25,3.8,5.2,5.4,4,95.8,86.4,0.4766,0.4464,34.2,27.8,0.42560000000000003,0.3536,16.4,22,0.7648,0.7914000000000001,45,44.8,19.2,15.6,13.8,12.4
22100881,2022-02-16,1610612760,1610612759,false,true,106,114,114,106,25,29,6,7,6,3,105,98,0.39,0.439,32,34,0.344,0.294,19,22,0.684,0.818,50,57,19,15,8,14,31,32,0.2,0.4,102.8,114.2,106.4,115,23.8,28.4,4,3.6,9.2,8.6,90,94.8,0.4196,0.4746,42.4,31.8,0.31579999999999997,0.36679999999999996,17.8,16,0.7802,0.8029999999999999,46.4,39.4,17.2,17.4,14.8,10
22100878,2022-02-16,1610612741,1610612758,true,false,125,118,118,125,25,24,2,3,8,9,94,84,0.5,0.512,29,30,0.414,0.4,20,22,0.95,0.909,47,36,16,14,13,13,34,30,0.6,0.2,118.4,103.8,115.6,112.8,23.2,23.2,3,3.2,5,8,87,82.8,0.5126000000000001,0.4608,26.4,33.4,0.36060000000000003,0.3346,22.8,22.4,0.8480000000000001,0.7632000000000001,46.2,37.8,18,19.4,12.2,15.4
22100875,2022-02-16,1610612738,1610612765,false,true,111,112,112,111,29,28,6,1,8,9,77,93,0.545,0.462,32,30,0.406,0.533,18,13,0.778,0.769,30,47,14,17,17,17,33,32,1,0,115.2,99.8,94.2,114.6,26.4,23.6,6.2,5.6,8.4,6.4,90,85.8,0.4702,0.4208,39.6,28.6,0.35459999999999997,0.3228,21.6,24.8,0.7908000000000001,0.7614,52.2,42.2,16.6,23.6,12.8,14
22100880,2022-02-16,1610612750,1610612761,false,true,91,103,103,91,23,21,7,6,6,7,77,88,0.39,0.455,42,25,0.238,0.32,29,19,0.724,0.789,42,48,18,21,17,13,29,31,1,0.8,127.2,113.6,114.2,107.8,30,19.4,6.6,4.6,9.2,8.8,94.8,90.6,0.48480000000000006,0.4554,39.8,35.8,0.3974,0.384,27.6,22.6,0.774,0.7906,47.6,44,19.6,18.6,11.8,12.4
22100883,2022-02-16,1610612744,1610612743,false,true,116,117,117,116,26,27,5,1,13,5,87,91,0.517,0.473,34,36,0.294,0.389,24,21,0.667,0.81,37,48,21,18,11,19,35,36,0.8,0.4,118.2,113.4,113.2,111,26.6,28.2,4.4,4.6,7,6.4,89,86,0.4822,0.49160000000000004,41.2,39.2,0.40379999999999994,0.3748,21.2,17.8,0.7939999999999999,0.7844,46,45.6,22.6,18,12.8,15
22100464,2022-02-17,1610612751,1610612764,false,true,103,117,117,103,19,26,5,7,6,10,89,83,0.404,0.554,38,24,0.368,0.5,24,16,0.708,0.813,42,38,20,21,16,16,30,30,0.4,0.4,106.8,101.8,109.2,108.6,24.6,24.4,3.8,4.8,5.8,3.8,88.6,87,0.47059999999999996,0.43,29,30.4,0.3482,0.387,18.6,20,0.742,0.7615999999999999,45,45.4,19.6,16.6,15.8,12
22100886,2022-02-17,1610612740,1610612742,false,true,118,125,125,118,22,18,0,4,7,5,92,82,0.5,0.537,28,40,0.429,0.475,21,25,0.667,0.72,48,38,18,22,13,9,31,30,0.4,0.6,110,110.2,108.8,107.2,24.8,26.2,6.4,4.4,6.2,7.4,83.4,85.4,0.5054000000000001,0.46820000000000006,33.2,37.4,0.2946,0.3608,18.4,22.2,0.8699999999999999,0.7616,41.8,42.8,23.6,20.4,16,12.4
22100888,2022-02-17,1610612746,1610612745,true,false,142,111,111,142,34,29,5,2,12,8,92,91,0.554,0.462,35,37,0.514,0.351,26,19,0.846,0.737,50,35,16,20,18,19,34,34,0.8,0,113.8,105.6,113.8,121,27,21,4.4,4.2,7.2,7.4,87.2,87.6,0.49060000000000004,0.4176,36,38.2,0.41180000000000005,0.3096,18,27.2,0.7254,0.7648000000000001,39.6,40.6,20,21,10.8,16
22100887,2022-02-17,1610612749,1610612755,false,true,120,123,123,120,20,21,1,2,5,2,95,88,0.442,0.5,44,34,0.318,0.353,28,27,0.786,0.852,44,46,22,23,7,12,33,31,0.6,0.6,114,107.8,116.6,107.8,24.4,23.4,1.8,4.2,7.8,5.8,86.8,82.2,0.484,0.48819999999999997,36.2,25,0.3274,0.3892,23.2,22.6,0.794,0.8042,42.6,41.2,17.2,21.2,13,12.4
22100885,2022-02-17,1610612766,1610612748,false,true,107,111,111,107,27,31,4,5,6,4,95,102,0.4,0.402,42,48,0.238,0.292,30,23,0.7,0.652,58,56,28,23,18,15,30,36,0,0.8,103,111,113.6,97.6,26.4,26.8,3.6,3,7.6,11.2,92.6,81.8,0.40800000000000003,0.4915999999999999,41.4,31.2,0.2884,0.3774,20,22,0.7802,0.876,47.2,41.8,21,22.2,14.6,15.2
22100889,2022-02-24,1610612765,1610612739,true,false,106,103,103,106,23,20,8,7,8,3,86,77,0.407,0.442,34,35,0.324,0.343,28,34,0.893,0.676,49,43,24,21,11,12,31,35,0,0.4,107.4,107,122.8,111.2,25,24,5.2,3.4,5.8,7.2,95,83.2,0.4324,0.48460000000000003,34.8,29,0.3008,0.36619999999999997,20.2,20.8,0.758,0.7778,44.2,40.8,24.4,19.8,14.8,14.8
22100894,2022-02-24,1610612757,1610612744,false,true,95,132,132,95,16,36,4,7,5,10,79,88,0.392,0.511,35,41,0.257,0.366,29,32,0.828,0.844,31,46,29,23,18,12,35,30,0.4,0.6,103,109,110.8,111.2,23.8,24.6,4,4,8,9.4,90,84.4,0.4356,0.4596,37.6,42.6,0.294,0.3942,18.6,17.6,0.7405999999999999,0.825,46.6,40,17.8,19.4,13.8,14.6
22100892,2022-02-24,1610612750,1610612763,true,false,119,114,114,119,26,25,11,7,6,9,93,98,0.462,0.388,42,31,0.381,0.29,25,40,0.68,0.725,42,59,27,21,12,16,30,34,0.8,1,118.2,126.6,109.8,111.4,29.8,31,6.6,5,8.2,8.8,91.8,97.8,0.45840000000000003,0.4808,41.8,35,0.3574,0.374,27.2,29.4,0.751,0.6698,48.6,55.8,19.8,22.4,13.4,12.4
22100891,2022-02-24,1610612741,1610612737,true,false,112,108,108,112,16,20,8,3,5,2,84,97,0.488,0.423,27,28,0.296,0.286,27,27,0.815,0.667,43,45,20,18,9,10,35,31,0.8,0.4,121.8,109.2,115.4,106.6,24,22.8,2.6,4.6,6,8.8,89.6,91.8,0.5164,0.4344,27,32.8,0.3896,0.35120000000000007,21.6,20.8,0.8610000000000001,0.8757999999999999,48,46,17.4,19.6,13.2,11
22100893,2022-02-24,1610612760,1610612756,false,true,104,124,124,104,22,32,4,6,10,14,93,86,0.473,0.535,31,34,0.194,0.382,11,21,0.909,0.905,42,43,19,12,16,16,32,30,0.2,0.8,102,111.2,107,106.8,23.6,25.6,4.2,5.2,8.6,7,92.6,90.8,0.4149999999999999,0.4824,39.8,27.8,0.3134,0.3068,16.8,20.4,0.767,0.7514,47.6,47.8,18,18.8,14.2,9.8
22100890,2022-02-24,1610612751,1610612738,false,true,106,129,129,106,25,28,4,3,8,9,94,85,0.415,0.541,29,42,0.241,0.405,28,27,0.75,0.741,38,48,16,20,11,14,31,32,0.2,1,103.4,117.2,111.6,90.2,22.4,28.6,3.8,8,6,5.4,89.6,87,0.4418,0.5094000000000001,31.2,40,0.333,0.3702,20,17.6,0.6954,0.7786000000000001,44.6,51.2,19.4,18.4,15.8,14
22100895,2022-02-24,1610612758,1610612743,false,true,110,128,128,110,25,30,8,4,5,12,86,86,0.5,0.558,29,35,0.31,0.429,18,20,0.833,0.85,34,39,17,24,15,17,35,37,0.6,0.4,120.4,109.6,118,114.2,27.2,25.8,5.8,4.2,6.6,5.8,87.2,86.6,0.49860000000000004,0.46580000000000005,31.2,37.8,0.38239999999999996,0.3456,27.4,20,0.8099999999999999,0.8064,43.8,47,17.2,18.6,14,16.8
